Date,Sample,Field,NDF,Clouds,Species,Type,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
21-Aug,S1,P6,59.26070428,fair,horse,Lab,0,0.792,4.77,4.72,0.76,0,0,0,0.874,0.088,0.6,0,0,0.612,0.082,0,0,1.08,14.2
21-Aug,S1,P6,59.26070428,fair,horse,Field,69.637,64.776,95.147,64.217,58.888,71.498,66.964,69.99,36.607,68.86,143.184,46.802,59.795,60.826,268.558,378.428,350.571,430.244,33
21-Aug,S2,K1,54.98132374,fair,cattle,Field,555.3,501.933,784.703,508.032,463.794,513.745,500.821,637.738,314.632,531.576,1247.197,379.682,547.548,479.154,1993.736,2832.772,3005.775,3650.449,22.1
21-Aug,S2,K1,54.98132374,fair,cattle,Lab,0,0.99,8.59,6.61,1.52,0.73,0,0,0.46,0.44,0.6,0,0,1.02,0.82,0.083,0.328,1.08,15.3
21-Aug,S2,K2,54.70584234,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,13.5
21-Aug,S2,K2,54.70584234,fair,cattle,Field,751.854,655.173,1008.705,696.69,680.786,791.188,783.197,854.976,415.849,904.479,1541.153,500.053,704.986,810.21,2230.978,3146.539,3762.371,5424.113,37.7
21-Aug,S2,K3,63.4325065,fair,cattle,Lab,0,0.99,6.68,7.456,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0.82,0,0,1.08,17.1
21-Aug,S2,K3,63.4325065,fair,cattle,Field,300.644,243.208,342.846,302.364,277.415,281.957,335.631,364.375,194.683,298.395,501.042,179.289,358.21,310.88,901.793,1029.769,1349.755,1489.774,28.3
21-Aug,S2,K4,59.32157726,fair,cattle,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.121,0,0,0,1.08,18
21-Aug,S2,K4,59.32157726,fair,cattle,Field,619.542,658.275,1517.605,714.519,862.049,1101.907,1140.643,1519.567,838.539,1706.349,3495.784,1060.293,1266.027,1776.154,5248.712,7478.338,7273.222,8299.136,27.6
21-Aug,S2,K5,50.34691185,fair,cattle,Lab,0,0,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,1.08,18.1
21-Aug,S2,K5,50.34691185,fair,cattle,Field,1026.262,760.654,1003.838,902.541,762.613,814.532,873.783,1088.777,550.866,784.109,1803.728,663.807,950.12,563.387,3759.488,4278.281,5130.346,5284.641,37.4
21-Aug,S2,K6,56.4660068,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,17.8
21-Aug,S2,K6,56.4660068,fair,cattle,Field,2869.708,2434.637,3697.849,2653.859,2491.755,2522.248,2777.442,3375.445,1844.525,2770.914,5741.903,2058.059,3137.226,2621.92,10586.218,12734.727,14283.604,14746.649,25
21-Aug,S2,P1,41.72154154,fair,horse,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.074545455,0,0,1.08,12.36363636
21-Aug,S2,P1,41.72154154,fair,horse,Field,0.249,2.162,19.471,15.189,2.482,2.639,18.902,19.26,8.746,4.19,0.886,0.98,31.213,7.35,13.285,7.766,3.54,2.15,28.4
21-Aug,S2,P2,61.33379352,fair,cattle,Field,0.83,4.7,20.483,8.099,7.675,8.338,13.067,14.585,6.754,2.28,1.27,0.98,23.212,3.92,5.559,3.548,3.54,2.474,33.7
21-Aug,S2,P2,61.33379352,fair,cattle,Lab,0,0.99,5.73,4.72,0.988,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,16.9
21-Aug,S2,P3,61.78182,fair,horse,Field,3.32,2.82,3.920909091,2.73,2.521818182,2.589090909,2.544545455,3.05,1.515454545,3.188181818,7.59,2.93,2.29,2.583636364,16.24818182,18.72545455,20.18090909,22.09363636,26.81818182
21-Aug,S2,P3,61.78182,fair,horse,Lab,0,0.99,4.866,5.566,1.444,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,14.5
21-Aug,S2,P4,62.02895158,fair,cattle/sheep,Field,4.98,4.7,6.246,5.278,5.11,5.626,5.951,5.885,3.377,6.603,9.933,3.91,5.605,5.978,22.381,25.748,30.688,32.693,22.6
21-Aug,S2,P4,62.02895158,fair,cattle/sheep,Lab,0,0.99,8.59,4.72,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0.246,0,0,1.08,13.3
21-Aug,S2,P5,55.23694522,fair,none,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0.328,0,0,1.08,15.8
21-Aug,S2,P5,55.23694522,fair,none,Field,14.442,14.1,17.45,17.189,16.143,17.511,18.024,16.785,8.56,14.572,25.752,10.358,16.008,11.554,70.522,78.506,88.174,81.081,35.2
21-Aug,S2,P6,55.0865173,fair,horse,Field,84.079,83.2,117.468,87.504,87.966,107.834,94.376,99.486,50.251,93.682,184.686,57.255,90.322,66.6,434.717,567.684,519.314,576.488,32.3
21-Aug,S2,P6,55.0865173,fair,horse,Lab,0,0.594,4.77,4.53,0.76,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,1.08,15.6
30-Aug,S1,K2,34.92374374,fair,cattle,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,15.8
30-Aug,S1,K2,34.92374374,fair,cattle,Field,2331.756,2129.66,3260.864,1999.286,1958.554,2185.4,2175.068,2318.035,1032.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30-Aug,S1,K3,62.83272,fair,cattle,Lab,0,0.99,12.41,7.55,1.52,0,0,0,1.39,0,0.6,0,0,1.222,0,0,0,0.972,13.1
30-Aug,S1,K3,62.83272,fair,cattle,Field,2133.738182,1780.934545,2424.805455,2074.63,1862.332727,1973.653636,2251.379091,2520.239091,1523.581818,2019.863636,3390.75,1835.077273,2436.365455,1941.023636,5674.799091,6241.738182,8353.221818,8468.091818,22.72727273
30-Aug,S1,K4,39.28008407,fair,cattle,Lab,0,0.198,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,0.54,16.2
30-Aug,S1,K4,39.28008407,fair,cattle,Field,3062.11,2783.89,4118.948,3081.932,2856.989,3297.869,3299.496,3804.365,1832.782,3210.127,6571.576,3123.532,3337.767,2411.628,11866.617,14032.51,16235.452,14780.521,28.1
30-Aug,S1,K5,59.36626651,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,0.864,14.9
30-Aug,S1,K5,59.36626651,fair,cattle,Field,3286.054,2804.105,3841.95,2799.856,2526.532,2726.801,2802.991,3367.907,1505.504,2409.304,6694.703,3324.218,2517.533,1859.507,11592.424,14171.035,17009.557,14917.305,24.5
30-Aug,S1,K6,47.81861489,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,19
30-Aug,S1,K6,47.81861489,fair,cattle,Field,4050.607,3537.586,4974.735,3838.477,3645.174,3983.582,4120.201,4664.182,2241.592,3764.612,8192.264,3939.563,3804.368,2871.388,13564.103,16884.444,20820.836,19504.049,28.3
30-Aug,S1,P1,51.00389922,cloudy,horse,Lab,0,0.396,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,14.4
30-Aug,S1,P1,51.00389922,cloudy,horse,Field,2637.626,2369.579,3694.359,2398.979,2319.26,2407.117,2431.37,2915.218,1292.423,2457.215,5792.142,2729.292,2320.306,2124.059,9138.29,11370.17,13594.044,13624.748,29.3
30-Aug,S1,P2,52.08091527,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.294545455,15
30-Aug,S1,P2,52.08091527,cloudy,cattle,Field,2252.32,2051.348,2966.233,2113.355,1925.825,2010.587,2134.763,2498.843,1276.353,2042.458,4164.242,2093.233,2286.004,2112.795,7081.522,8462.439,10036.232,10393.68,25.8
30-Aug,S1,P3,50.31790716,fair,horse,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.6
30-Aug,S1,P3,50.31790716,fair,horse,Field,3717.179,3201.87,4823.198,3468.89,3226.461,3547.379,3764.737,4303.551,2113.277,3536.578,8087.612,3642.245,3599.022,2712.519,13220.033,17019.169,21231.635,22951.368,41.2
30-Aug,S1,P4,61.91094905,fair,cattle/sheep,Field,1938.648,1780.028,2764.366,1742.313,1727.754,1920.607,1812.138,2175.74,1133.394,1991.813,4154.244,1997.385,1941.285,2082.335,6520.095,8131.369,9151.225,9912.895,30.4
30-Aug,S1,P4,61.91094905,fair,cattle/sheep,Lab,0,0.99,5.73,5.66,1.292,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.108,12.7
30-Aug,S1,P5,50.88213643,fair,none,Lab,0,0.99,6.68,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.574,0,0,1.08,14.7
30-Aug,S1,P5,50.88213643,fair,none,Field,3706.72,3225.654,4543.352,3055.645,2751.196,2808.234,2844.931,3535.458,1550.905,2470.558,7856.039,3929.206,2435.897,1908.969,12850.041,16990.046,19534.403,18956.595,31.6
30-Aug,S1,P6,55.89526095,fair,horse,Lab,0,0.99,6.68,5.66,0.988,0,0,0,0.92,0,0.6,0,0.113,1.02,0,0,0,0,12.4
30-Aug,S1,P6,55.89526095,fair,horse,Field,3389.645,2809.276,4107.743,3069.29,2773.261,3003.546,3226.935,3804.75,1816.475,3092.763,6485.148,3179.711,3172.327,2695.379,11131.948,13052.462,15133.412,14884.292,28.4
30-Aug,S2,K1,62.99062188,fair,cattle,Field,3108.593,2784.927,4159.635,2885.907,2829.738,3038.565,3078.133,3603.579,1801.262,2952.947,6324.504,3188.212,3078.801,3085.106,10074.861,12673.946,15465.325,13945.845,33.3
30-Aug,S2,K1,62.99062188,fair,cattle,Lab,0,0.99,6.68,6.61,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,18.8
30-Aug,S2,K2,42.61937938,fair,cattle,Lab,0,0.99,6.68,4.72,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.5
30-Aug,S2,K2,42.61937938,fair,cattle,Field,2679.709,2432.004,3947.203,2619.387,2649.278,3387.015,3170.82,3174.88,1420.595,3320.979,6310.964,2698.613,2406.4,2387.142,9651.981,13163.129,15818.817,16168.568,36.2
30-Aug,S2,K3,58.79541908,fair,cattle,Lab,0,0.99,5.73,5.66,0.912,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.648,15.6
30-Aug,S2,K3,58.79541908,fair,cattle,Field,2656.717,2418.278,3581.76,2447.007,2318.527,2585.684,2513.265,2966.94,1657.114,2614.745,4970.125,2535.151,2673.256,2458.251,8194.877,9694.802,10797.603,10861.88,35.1
30-Aug,S2,K4,59.94995998,fair,cattle,Field,3240.57,2878.373,4010.114,3151.52,2888.186,2963.107,3126.14,3743.343,2092.406,2992.889,5994.484,3090.508,3625.318,2765.409,10957.738,12392.257,14957.951,13191.278,38
30-Aug,S2,K4,59.94995998,fair,cattle,Lab,0,0.99,5.73,5.66,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.972,13.9
30-Aug,S2,K5,49.36177235,fair,cattle,Lab,0,0.99,6.68,5.66,1.52,0,0.55,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.27272727
30-Aug,S2,K5,49.36177235,fair,cattle,Field,3866.339,3220.765,4653.102,3302.065,3024.373,3229.012,3477.404,4061.219,1764.606,3111.846,7965.499,4004.733,2986.419,2233.268,13664.087,16625.716,19772.037,16799.146,31.7
30-Aug,S2,K6,49.14541817,fair,cattle,Lab,0,0.99,5.73,5.66,0.76,0,0,0,0.46,0,0.6,0,0,1.121,0,0,0,1.08,17.3
30-Aug,S2,K6,49.14541817,fair,cattle,Field,4700.613,4213.254,5869.556,4350.51,4229.301,4679.37,5001.099,5512.721,2700.892,4417.467,9303.49,4768.004,4660.16,3373.753,16861.906,19410.288,23299.514,21333.414,31.8
30-Aug,S2,P1,48.06560561,cloudy,horse,Lab,0,0.792,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,17.2
30-Aug,S2,P1,48.06560561,cloudy,horse,Field,2141.839,1915.219,2768.038,2159.837,1984.491,2049.704,2277.788,2592.99,1094.886,1978.561,4601.951,2149.412,2093.808,1527.863,6877.125,8945.795,11323.463,11393.098,28
30-Aug,S2,P2,52.91287228,cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.074545455,0,0,1.08,17.54545455
30-Aug,S2,P2,52.91287228,cloudy,cattle,Field,2971.218,2686.776,3996.521,2772.02,2475.684,2714.154,2747.169,3286.966,1393.495,2418.229,6335.577,2979.123,2459.337,1985.466,10241.263,13613.816,15339.034,15092.263,30.4
30-Aug,S2,P3,63.40305878,fair,horse,Field,4647.406,3999.563,5635.359,4407.181,3970.589,4210.302,4443.173,5320.576,2506.684,3985.72,9355.182,4625.941,4564.235,3283.642,16008.252,19777.234,23628.42,23017.287,35.6
30-Aug,S2,P3,63.40305878,fair,horse,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,15.45454545
30-Aug,S2,P4,54.70974,fair,cattle/sheep,Lab,0,0.297,3.82,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0,14.4
30-Aug,S2,P4,54.70974,fair,cattle/sheep,Field,2140.846,1925.37,2736.536,2004.38,1849.766,1984.668,2020.785,2384.557,1234.42,1918.49,3807.964,1952.732,2105.814,1915.63,6757.095,7653.498,9426.268,9988.169,30.7
30-Aug,S2,P5,53.16614677,fair,none,Field,2865.889,2577.911,3981.459,2553.346,2504.323,2975.823,2779.251,3033.466,1245.546,2649.951,6879.644,3119.135,2145.146,1961.273,9909.43,14592.852,16289.929,17366.494,46.1
30-Aug,S2,P5,53.16614677,fair,none,Lab,0,0.99,7.64,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,16
30-Aug,S2,P6,52.02395437,fair,horse,Field,3853.887,3371.939,5061.16,3695.663,3533.976,3961.972,4017.714,4569.981,2111.519,3899.6,8298.559,3844.4,3878.8,3116.744,13308.103,17166.557,20638.122,21623.326,39
30-Aug,S2,P6,52.02395437,fair,horse,Lab,0,0.99,5.816363636,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,16.45454545
4-Sep,S1,K2,55.35912453,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0,12.36363636
4-Sep,S1,K2,55.35912453,fair,cattle,Field,529.2011111,433.7122222,685.0411111,472.4044444,407.6833333,379.7544444,413.9477778,584.1188889,351.7566667,585.3266667,990.2588889,261.5244444,563.4166667,616.4088889,1425.17,1867.427778,2182.772222,2518.081111,28
4-Sep,S1,K3,59.43461385,fair,cattle,Lab,0,0.99,6.68,5.66,1.444,0,0,0,0.92,0,0,0,0,1.02,0,0,0,0,12.2
4-Sep,S1,K3,59.43461385,fair,cattle,Field,236.809,228.262,361.583,228.137,236.134,265.21,254.962,274.849,157.982,318.071,471.116,140.207,274.403,359.755,743.524,995.835,1054.547,1328.149,23.8
4-Sep,S1,K4,56.43412047,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.432,16.6
4-Sep,S1,K4,56.43412047,fair,cattle,Field,789.038,533.614,747.597,648.752,508.068,467.749,556.528,785.866,473.753,593.877,1247.07,458.528,685.777,565.638,2049.525,2305.014,2880.281,2864.809,29
4-Sep,S1,K5,52.80546218,fair,cattle,Lab,0,0.99,4.77,4.72,1.52,1.327272727,0.6,0.53,0.836363636,0.480909091,0.6,0,1.13,1.203636364,0.82,0.83,0.82,2.15,19
4-Sep,S1,K5,52.80546218,fair,cattle,Field,350.446,337.221,593.21,362.488,389.491,514.51,475.858,443.996,211.752,611.593,871.306,231.95,391.137,548.693,1121.084,1839.048,2078.406,2609.629,28.7
4-Sep,S1,K6,47.21696,fair,cattle,Field,271.669,280.536,374.351,338.02,317.307,358.316,397.81,361.624,176.38,261.461,455.551,166.684,367.585,233.602,968.289,1193.87,1464.813,1342.561,22.6
4-Sep,S1,K6,47.21696,fair,cattle,Lab,0,0.99,4.77,5.66,0.76,0.73,0,0,0.46,0.264,0.6,0,0,1.02,0,0,0,1.08,18.8
4-Sep,S1,P1,54.58751251,fair,horse,Field,0,0,0.92,0,0.73,0.69,1.17,1.1,0.48,0.46,0,0,2.29,0.98,0.81,0.084,0,0,28.3
4-Sep,S1,P1,54.58751251,fair,horse,Lab,0,0.99,5.73,3.77,0.76,0,0,0,0.506,0,0.6,0,0,1.02,0,0,0,0.864,10.2
4-Sep,S1,P2,51.76906763,fair,cattle,Field,0,0,0.92,0.91,0.73,1.873,2.098,2.2,0.95,0.46,0,0,3.43,0.98,1.05,0.84,0.088,0,26.4
4-Sep,S1,P2,51.76906763,fair,cattle,Lab,0,0.99,4.77,4.245,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0,16
4-Sep,S1,P3,58.61626651,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.927272727,0,0,0,0.687272727,14.63636364
4-Sep,S1,P3,58.61626651,fair,horse,Field,0,0,0.92,0.91,1.46,1.804,3.326,3.08,1.43,0.46,0,0,4.8,0.882,1.61,0.84,0.88,0,39.4
4-Sep,S1,P4,56.26306523,fair,cattle/sheep,Field,0,0,0.92,0.91,0.73,1.32,1.692,1.65,0.856,0.46,0,0,2.86,0.882,0.81,0.84,0.88,1.08,24.1
4-Sep,S1,P4,56.26306523,fair,cattle/sheep,Lab,0,0.99,10.5,7.55,1.596,0,0,0,0.92,0,0.6,0,0,1.121,0.246,0,0,0.216,9.2
4-Sep,S1,P5,54.89744051,fair,none,Lab,0,0.99,7.64,5.66,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.447272727,0,0,1.08,15.36363636
4-Sep,S1,P5,54.89744051,fair,none,Field,1.66,1.88,1.84,1.82,1.46,1.39,1.17,1.65,0.95,1.505,3.8,0.98,1.14,1.764,7.41,10.382,11.5,10.858,31.2
4-Sep,S1,P6,58.74408882,fair,horse,Lab,0,0.99,6.68,5.66,0.76,0,0,0,0.828,0,0.6,0,0,1.02,0,0,0,0.432,13.4
4-Sep,S1,P6,58.74408882,fair,horse,Field,9.379,9.024,11.848,10.556,9.938,10.354,10.442,10.892,5.803,11.752,21.07,8.111,9.492,9.208,48.06,57.825,67.744,61.294,30.4
4-Sep,S2,K1,57.59671934,fair,cattle,Field,102.681,105.948,164.764,108.794,119.456,153.971,143.257,141.8,71.455,143.506,233.218,69.078,134.458,111.954,433.186,586.255,624.909,665.097,28.7
4-Sep,S2,K1,57.59671934,fair,cattle,Lab,0,0.792,4.77,4.72,0.76,0,0,0,0.552,0,0.6,0,0,0.918,0,0,0,0.648,17.5
4-Sep,S2,K2,56.64612155,fair,cattle,Field,197.633,171.758,237.962,212.489,186.161,190.517,185.256,232.867,146.381,205.717,343.308,103.371,248.793,205.491,680.893,801.597,852.729,919.952,25.9
4-Sep,S2,K2,56.64612155,fair,cattle,Lab,0,0.891,4.77,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.108,14.8
4-Sep,S2,K3,64.57305461,fair,cattle,Lab,0,0.99,6.68,5.66,1.52,0,0,0,1.39,0,0.6,0,0,1.02,0,0,0,0,13.9
4-Sep,S2,K3,64.57305461,fair,cattle,Field,74.949,76.056,119.488,86.235,83.436,95.674,90.526,97.502,59.997,91.633,137.361,43.478,103.585,99.318,234.907,304.566,330.85,375.937,27
4-Sep,S2,K4,56.26028823,fair,cattle,Field,1078.722,905.715,1567.29,1056.27,969.817,1008.524,1118.42,1317.625,599.169,1300.383,2632.959,747.249,1001.112,1017.562,3063.216,4961.023,6950.597,8766.263,29
4-Sep,S2,K4,56.26028823,fair,cattle,Lab,0,0.99,4.77,6.61,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.324,16
4-Sep,S2,K5,55.39421769,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,15.4
4-Sep,S2,K5,55.39421769,fair,cattle,Field,1255.437,1053.221,1631.211,1111.211,1088.321,1111.149,915.78,1467.294,1035.079,1293.733,2461.05,766.983,1552.549,1422.667,4791.294,5253.941,5432.188,4898.488,28.3
4-Sep,S2,K6,54.30584585,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,18.09090909
4-Sep,S2,K6,54.30584585,fair,cattle,Field,270.59,261.821,351.847,285.989,253.012,280.149,256.594,294.385,149.28,207.538,425.434,161.312,270.4,220.084,913.386,1059.737,1112.829,831.235,27.4
4-Sep,S2,P1,50.69006397,fair,horse,Lab,0,0.99,4.866,4.72,0.76,0,0,0,0.92,0,0.6,0,0,0.918,0,0,0,0,12.6
4-Sep,S2,P1,50.69006397,fair,horse,Field,0,0,0,0,0.73,0.69,1.17,1.1,0.574,0.46,0,0,2.29,0.98,0.81,0,0,0,20.3
4-Sep,S2,P2,58.44189162,fair,cattle,Lab,0,0.99,6.68,5.472,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.108,14.2
4-Sep,S2,P2,58.44189162,fair,cattle,Field,0,0,0.92,0.91,1.46,2.08,2.448,2.805,1.806,0.46,0,0,4.915,0.98,0.81,0.756,0.088,0,30.1
4-Sep,S2,P3,56.68543126,fair,horse,Field,0,0.846,1.012,0.91,1.46,3.263,4.375,3.795,1.43,0.91,0,0,5.49,0.98,1.61,0.84,0.88,0.108,31.9
4-Sep,S2,P3,56.68543126,fair,horse,Lab,0,0,3.628,2.548,0.76,0,0,0,1.39,0,0.6,0,0,0.816,0,0,0,1.08,10
4-Sep,S2,P4,61.36787927,fair,cattle/sheep,Lab,0,0.99,4.77,4.72,0.76,0,0.055,0,0.506,0,0.6,0,0,1.02,0,0,0,0.972,9.8
4-Sep,S2,P4,61.36787927,fair,cattle/sheep,Field,0,0,0.92,0.91,0.803,1.39,2.389,1.815,0.95,0.46,0.252,0,2.404,0.98,1.05,0.84,0.88,1.08,23.2
4-Sep,S2,P5,57.01922462,fair,none,Field,1.66,1.88,2.76,1.82,1.46,1.39,1.344,1.65,0.95,1.73,4.43,1.95,1.14,1.568,8.698,10.97,12.294,12.043,39.8
4-Sep,S2,P5,57.01922462,fair,none,Lab,0,0.99,7.64,6.515,1.52,0,0,0,0.92,0.44,0.6,0,0,1.02,0.82,0,0,1.08,11.8
4-Sep,S2,P6,59.49204159,fair,horse,Lab,0,0.99,6.68,6.61,1.52,0,0,0,0.92,0.44,0.6,0,0,1.02,0.82,0,0,0.972,6.9
4-Sep,S2,P6,59.49204159,fair,horse,Field,14.11,14.852,18.738,15.46,14.537,14.524,14.117,15.63,10.268,15.713,28.473,11.72,16.01,13.71,76.318,79.855,82.956,66.455,33.3
11-Sep,S1,K2,45.69532281,fair,cattle,Field,738.821,670.778,997.868,610.822,571.485,620.333,599.225,720.88,373.107,555.849,1458.713,495.463,620.38,405.79,3171.413,3556.878,3156.475,2800.933,23.5
11-Sep,S1,K2,45.69532281,fair,cattle,Lab,0,0.99,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0,0,0,1.08,18.3
11-Sep,S1,K3,60.14401598,fair,cattle,Lab,0,0.99,10.31,5.66,1.52,0.73,0,0,0.92,0.44,0.6,0,0,1.121,0.82,0,0,1.08,14.5
11-Sep,S1,K3,60.14401598,fair,cattle,Field,1241.079,1135.667,1787.529,1316.878,1192.726,1480.095,1747.218,1777.799,787.863,1678.706,2591.326,899.375,1383.449,1445.584,3897.629,5502.456,7301.169,8047.399,26.5
11-Sep,S1,K4,61.34364873,fair,cattle,Field,708.194,536.339,724.82,733.529,574.773,551.96,673.887,827.024,439.095,565.504,1109.709,416.516,782.391,446.243,2093.56,2282.561,2961.114,2757.921,21.9
11-Sep,S1,K4,61.34364873,fair,cattle,Lab,0,0.45,4.77,4.72,0.76,0,0,0,0.46,0,0,0,0,0.741818182,0,0,0,0,11.81818182
11-Sep,S1,K5,58.27873149,fair,cattle,Lab,0,0.99,4.77,3.96,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.108,15.8
11-Sep,S1,K5,58.27873149,fair,cattle,Field,1723.998,1467.813,2303.223,1717.663,1616.263,1906.643,1989.462,2203.911,1206.181,2204.726,3763.547,1307.977,2012.174,1711.512,6440.639,7830.851,9353.218,10400.777,22.5
11-Sep,S1,K6,58.37709542,fair,cattle,Field,589.911,471.847,712.237,529.772,498.863,583.922,539.728,609.84,304.268,538.271,1074.657,375.188,544.232,432.333,1841.184,2295.646,2656.353,2781.79,21.4
11-Sep,S1,K6,58.37709542,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0.44,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,16
11-Sep,S1,P1,55.94816817,fair,horse,Field,0.83,2.82,5.326,4.55,5.183,6.807,8.402,9.46,7.133,2.96,0.63,0.784,16.922,4.018,8.294,3.968,2.122,1.08,25.4
11-Sep,S1,P1,55.94816817,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.432,12.2
11-Sep,S1,P2,55.15191115,fair,cattle,Field,0.83,0.94,2.668,1.82,2.19,2.78,3.268,3.19,2.38,1.37,0.63,0,5.375,1.96,4.03,2.53,1.77,1.08,27.8
11-Sep,S1,P2,55.15191115,fair,cattle,Lab,0,0.99,5.73,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,0.972,15.1
11-Sep,S1,P3,54.3189,fair,horse,Field,3.569,2.914,4.038,3.549,2.92,2.78,2.92,3.795,1.9,4.505,8.797,3.028,3.316,3.92,18.357,21.271,24.585,22.474,28.4
11-Sep,S1,P3,54.3189,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.714,0,0,0,1.08,14.9
11-Sep,S1,P4,58.60208042,fair,cattle/sheep,Field,9.047,8.46,11.388,8.19,8.04,9.73,8.75,9.35,4.75,10.884,19.358,6.84,8,8.82,38.4,50.225,55.719,61.508,25.7
11-Sep,S1,P4,58.60208042,fair,cattle/sheep,Lab,0,0.99,5.73,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,15
11-Sep,S1,P5,54.77051769,fair,none,Lab,0,0.99,4.866,5.66,0.836,0,0,0,0.92,0,0.6,0,0,0.918,0.41,0,0,1.08,13.7
11-Sep,S1,P5,54.77051769,fair,none,Field,26.892,24.158,35.36,24.287,22.942,26.056,26.076,27.235,12.221,26.277,59.792,19.932,19.321,19.1,106.666,165.536,166.973,198.399,29.2
11-Sep,S1,P6,57.29629926,fair,horse,Lab,0,0.297,3.82,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.864,17.2
11-Sep,S1,P6,57.29629926,fair,horse,Field,67.50666667,62.15444444,90.71888889,66.4,68.03111111,88.55111111,82.89444444,80.82888889,42.94444444,82.17888889,139.4044444,45.48444444,73.68111111,60.29444444,299.0255556,396.5611111,388.8377778,421.6522222,25.33333333
