metric,mean,method,i,dataset
RSR,0.8142927053149185,FS0_HT1,472,simulated
r,0.6723228456677759,FS0_HT1,472,simulated
r2,0.476587815207143,FS0_HT1,472,simulated
CCC,-0.06680778953250187,FS1_HT0,472,simulated
MAE,1.0170193677612942,FS1_HT0,472,simulated
R2,-0.4922321627292009,FS1_HT0,472,simulated
RMSE,1.2347522283484078,FS1_HT0,472,simulated
RMSPE,3.2627726948653146,FS1_HT0,472,simulated
RSR,1.216644459460555,FS1_HT0,472,simulated
r,-0.0723356762366582,FS1_HT0,472,simulated
r2,0.0429665366869105,FS1_HT0,472,simulated
CCC,0.0051524996192663765,FS1_HT1,472,simulated
MAE,0.9486030590603567,FS1_HT1,472,simulated
R2,-0.27040991004134396,FS1_HT1,472,simulated
RMSE,1.124848588390405,FS1_HT1,472,simulated
RMSPE,2.322355771612946,FS1_HT1,472,simulated
RSR,1.1162000180093188,FS1_HT1,472,simulated
r,0.01796217756365438,FS1_HT1,472,simulated
r2,0.07866929837065892,FS1_HT1,472,simulated
CCC,0.27269249191821354,FS0_HT0,472,spectral
MAE,4.943688842722496,FS0_HT0,472,spectral
R2,0.013845414099130805,FS0_HT0,472,spectral
RMSE,6.210941355268952,FS0_HT0,472,spectral
RMSPE,0.12287432573924566,FS0_HT0,472,spectral
RSR,0.9912777143572811,FS0_HT0,472,spectral
r,0.3269948730137549,FS0_HT0,472,spectral
r2,0.11570928032254031,FS0_HT0,472,spectral
CCC,0.24161350165930268,FS0_HT1,472,spectral
MAE,4.872458075170374,FS0_HT1,472,spectral
R2,-0.019543927488267297,FS0_HT1,472,spectral
RMSE,6.294629917851478,FS0_HT1,472,spectral
RMSPE,0.12576243714413687,FS0_HT1,472,spectral
RSR,1.0065759944580055,FS0_HT1,472,spectral
r,0.29141690909528734,FS0_HT1,472,spectral
r2,0.10189571594131355,FS0_HT1,472,spectral
CCC,0.21242060209522143,FS1_HT0,472,spectral
MAE,5.042848738043633,FS1_HT0,472,spectral
R2,-0.05351663936283992,FS1_HT0,472,spectral
RMSE,6.3984148959425555,FS1_HT0,472,spectral
RMSPE,0.12933916503565315,FS1_HT0,472,spectral
RSR,1.0237835955991437,FS1_HT0,472,spectral
r,0.2601253017767175,FS1_HT0,472,spectral
r2,0.08112359342374137,FS1_HT0,472,spectral
CCC,0.25016038439107924,FS1_HT1,472,spectral
MAE,4.8586356567169116,FS1_HT1,472,spectral
R2,0.02249443944653833,FS1_HT1,472,spectral
RMSE,6.173404015889637,FS1_HT1,472,spectral
RMSPE,0.12454433352574808,FS1_HT1,472,spectral
RSR,0.9885540841575425,FS1_HT1,472,spectral
r,0.3126056086313398,FS1_HT1,472,spectral
r2,0.09953262047323988,FS1_HT1,472,spectral
CCC,0.3485566544404338,FS0_HT0,473,simulated
MAE,0.6731611512736386,FS0_HT0,473,simulated
R2,0.15500463018853147,FS0_HT0,473,simulated
RMSE,0.8571406198313161,FS0_HT0,473,simulated
RMSPE,13.917402950221733,FS0_HT0,473,simulated
RSR,0.9141161460984515,FS0_HT0,473,simulated
r,0.4300552016730049,FS0_HT0,473,simulated
r2,0.2361817723249835,FS0_HT0,473,simulated
CCC,0.34127208609604726,FS0_HT1,473,simulated
MAE,0.691367951616409,FS0_HT1,473,simulated
R2,0.17140502145267278,FS0_HT1,473,simulated
RMSE,0.8486613185496266,FS0_HT1,473,simulated
RMSPE,16.340065362613142,FS0_HT1,473,simulated
RSR,0.9065439844265072,FS0_HT1,473,simulated
r,0.44287189551695716,FS0_HT1,473,simulated
r2,0.23663406444625226,FS0_HT1,473,simulated
CCC,0.21561248491421195,FS1_HT0,473,simulated
MAE,0.8141179238121496,FS1_HT0,473,simulated
R2,-0.13388315835473882,FS1_HT0,473,simulated
RMSE,0.9863826820707151,FS1_HT0,473,simulated
RMSPE,26.24177065807292,FS1_HT0,473,simulated
RSR,1.0594310872743573,FS1_HT0,473,simulated
r,0.261143311868664,FS1_HT0,473,simulated
r2,0.12926236884636158,FS1_HT0,473,simulated
CCC,-0.0733584988747631,FS1_HT1,473,simulated
MAE,0.8732963468786098,FS1_HT1,473,simulated
R2,-0.30453563097889064,FS1_HT1,473,simulated
RMSE,1.0558075057595295,FS1_HT1,473,simulated
RMSPE,18.517985800883174,FS1_HT1,473,simulated
RSR,1.1366256775274532,FS1_HT1,473,simulated
r,-0.10872765224709409,FS1_HT1,473,simulated
r2,0.09715601081923475,FS1_HT1,473,simulated
CCC,0.24954191638657236,FS0_HT0,473,spectral
MAE,4.840770667106691,FS0_HT0,473,spectral
R2,0.03869180853943186,FS0_HT0,473,spectral
RMSE,6.142074315763345,FS0_HT0,473,spectral
RMSPE,0.12461201751469801,FS0_HT0,473,spectral
RSR,0.9798036653036439,FS0_HT0,473,spectral
r,0.30464509523049293,FS0_HT0,473,spectral
r2,0.09698403023252693,FS0_HT0,473,spectral
CCC,0.27832003118398446,FS0_HT1,473,spectral
MAE,4.740508329373066,FS0_HT1,473,spectral
R2,0.06782521079627427,FS0_HT1,473,spectral
RMSE,6.050782522032554,FS0_HT1,473,spectral
RMSPE,0.12206883483207176,FS0_HT1,473,spectral
RSR,0.9652341121042955,FS0_HT1,473,spectral
r,0.3352255554267102,FS0_HT1,473,spectral
r2,0.11457390286452511,FS0_HT1,473,spectral
CCC,0.18956169583567925,FS1_HT0,473,spectral
MAE,5.335723641242085,FS1_HT0,473,spectral
R2,-0.16401193963566998,FS1_HT0,473,spectral
RMSE,6.747711244439493,FS1_HT0,473,spectral
RMSPE,0.13493634705294671,FS1_HT0,473,spectral
RSR,1.06968381313443,FS1_HT0,473,spectral
r,0.2258082779470722,FS1_HT0,473,spectral
r2,0.07736272849646184,FS1_HT0,473,spectral
CCC,0.16894586979851275,FS1_HT1,473,spectral
MAE,5.297968899254336,FS1_HT1,473,spectral
R2,-0.15730438289005538,FS1_HT1,473,spectral
RMSE,6.739885602805802,FS1_HT1,473,spectral
RMSPE,0.13596804516163888,FS1_HT1,473,spectral
RSR,1.0739470751219458,FS1_HT1,473,spectral
r,0.19369035870848078,FS1_HT1,473,spectral
r2,0.04463155029831005,FS1_HT1,473,spectral
CCC,0.34211358725001484,FS0_HT0,474,simulated
MAE,0.7584367518255034,FS0_HT0,474,simulated
R2,0.16642473913356665,FS0_HT0,474,simulated
RMSE,0.9573494404059252,FS0_HT0,474,simulated
RMSPE,7.142525651872096,FS0_HT0,474,simulated
RSR,0.9117108457959677,FS0_HT0,474,simulated
r,0.4759902162364035,FS0_HT0,474,simulated
r2,0.24126304767208243,FS0_HT0,474,simulated
CCC,0.3240426341208602,FS0_HT1,474,simulated
MAE,0.770386846550687,FS0_HT1,474,simulated
R2,0.1552310053773533,FS0_HT1,474,simulated
RMSE,0.9632471644220668,FS0_HT1,474,simulated
RMSPE,42.99862618954609,FS0_HT1,474,simulated
RSR,0.9182902278035566,FS0_HT1,474,simulated
r,0.47987953251312787,FS0_HT1,474,simulated
r2,0.24487601082337926,FS0_HT1,474,simulated
CCC,-0.09151871141505899,FS1_HT0,474,simulated
MAE,1.1141983087412008,FS1_HT0,474,simulated
R2,-0.6821420210959145,FS1_HT0,474,simulated
RMSE,1.352721636501697,FS1_HT0,474,simulated
RMSPE,92.96876080383858,FS1_HT0,474,simulated
RSR,1.287092450232812,FS1_HT0,474,simulated
r,-0.11089776934080331,FS1_HT0,474,simulated
r2,0.02618240683727958,FS1_HT0,474,simulated
CCC,-0.05607106627902277,FS1_HT1,474,simulated
MAE,0.9842864128694202,FS1_HT1,474,simulated
R2,-0.3297538655947751,FS1_HT1,474,simulated
RMSE,1.2137053664012942,FS1_HT1,474,simulated
RMSPE,61.72311653746816,FS1_HT1,474,simulated
RSR,1.1524220139113672,FS1_HT1,474,simulated
r,-0.10283279607274728,FS1_HT1,474,simulated
r2,0.04379624471961511,FS1_HT1,474,simulated
CCC,0.24471274702812246,FS0_HT0,474,spectral
MAE,4.832288608560791,FS0_HT0,474,spectral
R2,0.04382184911015523,FS0_HT0,474,spectral
RMSE,6.095381061774207,FS0_HT0,474,spectral
RMSPE,0.12323245186359333,FS0_HT0,474,spectral
RSR,0.9772125175645987,FS0_HT0,474,spectral
r,0.3071082513557313,FS0_HT0,474,spectral
r2,0.09916796885689896,FS0_HT0,474,spectral
CCC,0.25125284282573157,FS0_HT1,474,spectral
MAE,4.788947469766386,FS0_HT1,474,spectral
R2,0.05033170423532909,FS0_HT1,474,spectral
RMSE,6.081378893721256,FS0_HT1,474,spectral
RMSPE,0.1230895856364433,FS0_HT1,474,spectral
RSR,0.9741377778544502,FS0_HT1,474,spectral
r,0.31532046268082137,FS0_HT1,474,spectral
r2,0.10370616435582125,FS0_HT1,474,spectral
CCC,0.22668146272734493,FS1_HT0,474,spectral
MAE,4.816204386963046,FS1_HT0,474,spectral
R2,0.039107995553966005,FS1_HT0,474,spectral
RMSE,6.104387019181057,FS1_HT0,474,spectral
RMSPE,0.12343148539608113,FS1_HT0,474,spectral
RSR,0.9790788750386243,FS1_HT0,474,spectral
r,0.289315595615381,FS1_HT0,474,spectral
r2,0.09450614490588163,FS1_HT0,474,spectral
CCC,0.20595671512886843,FS1_HT1,474,spectral
MAE,5.122905829169108,FS1_HT1,474,spectral
R2,-0.12029898649637298,FS1_HT1,474,spectral
RMSE,6.570650146584453,FS1_HT1,474,spectral
RMSPE,0.13258695126668335,FS1_HT1,474,spectral
RSR,1.053728067787446,FS1_HT1,474,spectral
r,0.24208114973043987,FS1_HT1,474,spectral
r2,0.0729633191585479,FS1_HT1,474,spectral
CCC,0.4728673104771241,FS0_HT0,475,simulated
MAE,0.7802499567159248,FS0_HT0,475,simulated
R2,0.1292834739587237,FS0_HT0,475,simulated
RMSE,0.9385569394647254,FS0_HT0,475,simulated
RMSPE,5.697227524727529,FS0_HT0,475,simulated
RSR,0.9153443703506285,FS0_HT0,475,simulated
r,0.5648089785648087,FS0_HT0,475,simulated
r2,0.3488756941480978,FS0_HT0,475,simulated
CCC,0.476332828816699,FS0_HT1,475,simulated
MAE,0.746146170337975,FS0_HT1,475,simulated
R2,0.2365261353661403,FS0_HT1,475,simulated
RMSE,0.9025474726007406,FS0_HT1,475,simulated
RMSPE,3.87359314332762,FS0_HT1,475,simulated
RSR,0.8649091683658421,FS0_HT1,475,simulated
r,0.5644998563589446,FS0_HT1,475,simulated
r2,0.3474726631123747,FS0_HT1,475,simulated
CCC,0.2270923415493995,FS1_HT0,475,simulated
MAE,0.8580700862390623,FS1_HT0,475,simulated
R2,0.004489484529990273,FS1_HT0,475,simulated
RMSE,1.033172689587272,FS1_HT0,475,simulated
RMSPE,3.4515721432027626,FS1_HT0,475,simulated
RSR,0.9968171160860546,FS1_HT0,475,simulated
r,0.3151552719378627,FS1_HT0,475,simulated
r2,0.10844680726148526,FS1_HT0,475,simulated
CCC,0.18942955185059224,FS1_HT1,475,simulated
MAE,0.8779273221190327,FS1_HT1,475,simulated
R2,-0.004851338556438845,FS1_HT1,475,simulated
RMSE,1.0339057608234017,FS1_HT1,475,simulated
RMSPE,4.239905265753738,FS1_HT1,475,simulated
RSR,1.0006941327779446,FS1_HT1,475,simulated
r,0.2919854102972203,FS1_HT1,475,simulated
r2,0.1033678683030003,FS1_HT1,475,simulated
CCC,0.28298597158487326,FS0_HT0,475,spectral
MAE,4.8359347049896355,FS0_HT0,475,spectral
R2,-0.008287857253512776,FS0_HT0,475,spectral
RMSE,6.241070374206566,FS0_HT0,475,spectral
RMSPE,0.12457604290210282,FS0_HT0,475,spectral
RSR,0.9981828785619353,FS0_HT0,475,spectral
r,0.33890599538389965,FS0_HT0,475,spectral
r2,0.12164719347072044,FS0_HT0,475,spectral
CCC,0.28246312814312463,FS0_HT1,475,spectral
MAE,4.658414253997482,FS0_HT1,475,spectral
R2,0.08893781837382642,FS0_HT1,475,spectral
RMSE,5.983538835453708,FS0_HT1,475,spectral
RMSPE,0.12020026866860864,FS0_HT1,475,spectral
RSR,0.9539702764763287,FS0_HT1,475,spectral
r,0.3537884132293169,FS0_HT1,475,spectral
r2,0.1293244783177505,FS0_HT1,475,spectral
CCC,0.25296091158287926,FS1_HT0,475,spectral
MAE,4.85984890551719,FS1_HT0,475,spectral
R2,-0.021029592123410646,FS1_HT0,475,spectral
RMSE,6.28959240073098,FS1_HT0,475,spectral
RMSPE,0.12538603603137113,FS1_HT0,475,spectral
RSR,1.0059097494023643,FS1_HT0,475,spectral
r,0.3102442559271454,FS1_HT0,475,spectral
r2,0.10368110845840901,FS1_HT0,475,spectral
CCC,0.24713821997149515,FS1_HT1,475,spectral
MAE,4.91680189027859,FS1_HT1,475,spectral
R2,-0.026826313609370645,FS1_HT1,475,spectral
RMSE,6.29951466595248,FS1_HT1,475,spectral
RMSPE,0.12561330902011877,FS1_HT1,475,spectral
RSR,1.0067052688579294,FS1_HT1,475,spectral
r,0.30262004205888937,FS1_HT1,475,spectral
r2,0.10973500312583455,FS1_HT1,475,spectral
CCC,0.3031830614170305,FS0_HT0,476,simulated
MAE,0.7400271931726449,FS0_HT0,476,simulated
R2,0.014860016056446535,FS0_HT0,476,simulated
RMSE,0.8985821948012852,FS0_HT0,476,simulated
RMSPE,7.151558097314374,FS0_HT0,476,simulated
RSR,0.980231705728077,FS0_HT0,476,simulated
r,0.38743721765482153,FS0_HT0,476,simulated
r2,0.1941756568906802,FS0_HT0,476,simulated
CCC,0.27171952735682253,FS0_HT1,476,simulated
MAE,0.7383023842564587,FS0_HT1,476,simulated
R2,-0.011206674685902307,FS0_HT1,476,simulated
RMSE,0.9123837739280617,FS0_HT1,476,simulated
RMSPE,15.77498952098268,FS0_HT1,476,simulated
RSR,0.9983418423814138,FS0_HT1,476,simulated
r,0.3270587510375391,FS0_HT1,476,simulated
r2,0.16225845248126913,FS0_HT1,476,simulated
CCC,-0.15802136551119406,FS1_HT0,476,simulated
MAE,0.9682625102093916,FS1_HT0,476,simulated
R2,-0.6180978395901751,FS1_HT0,476,simulated
RMSE,1.1755588722043124,FS1_HT0,476,simulated
RMSPE,20.34109931696564,FS1_HT0,476,simulated
RSR,1.2677925044060814,FS1_HT0,476,simulated
r,-0.18836431035538131,FS1_HT0,476,simulated
r2,0.05721127287273431,FS1_HT0,476,simulated
CCC,-0.11396506632345123,FS1_HT1,476,simulated
MAE,0.8925699375127056,FS1_HT1,476,simulated
R2,-0.37887164233914183,FS1_HT1,476,simulated
RMSE,1.080123129166736,FS1_HT1,476,simulated
RMSPE,33.132137483198285,FS1_HT1,476,simulated
RSR,1.1733957579284646,FS1_HT1,476,simulated
r,-0.17207556180298042,FS1_HT1,476,simulated
r2,0.06421646894028842,FS1_HT1,476,simulated
CCC,0.28321604340657586,FS0_HT0,476,spectral
MAE,4.714830498843941,FS0_HT0,476,spectral
R2,0.08571217393539814,FS0_HT0,476,spectral
RMSE,5.96570415981078,FS0_HT0,476,spectral
RMSPE,0.12006139891107578,FS0_HT0,476,spectral
RSR,0.9549044395722079,FS0_HT0,476,spectral
r,0.3540329790881889,FS0_HT0,476,spectral
r2,0.13343946474808627,FS0_HT0,476,spectral
CCC,0.26146366733119575,FS0_HT1,476,spectral
MAE,4.787701445577191,FS0_HT1,476,spectral
R2,0.052189996114045865,FS0_HT1,476,spectral
RMSE,6.081491099670553,FS0_HT1,476,spectral
RMSPE,0.12346874220825965,FS0_HT1,476,spectral
RSR,0.9727970962612437,FS0_HT1,476,spectral
r,0.324764915297531,FS0_HT1,476,spectral
r2,0.10917877368820639,FS0_HT1,476,spectral
CCC,0.2545857269077385,FS1_HT0,476,spectral
MAE,4.960229822001674,FS1_HT0,476,spectral
R2,-0.00915514254804244,FS1_HT0,476,spectral
RMSE,6.266561400978047,FS1_HT0,476,spectral
RMSPE,0.12692825067787045,FS1_HT0,476,spectral
RSR,1.0015371386945429,FS1_HT0,476,spectral
r,0.3061641012883632,FS1_HT0,476,spectral
r2,0.10055964208149122,FS1_HT0,476,spectral
CCC,0.2497224041120633,FS1_HT1,476,spectral
MAE,4.751256258916618,FS1_HT1,476,spectral
R2,0.0533233640120051,FS1_HT1,476,spectral
RMSE,6.091178652852541,FS1_HT1,476,spectral
RMSPE,0.12456033882285389,FS1_HT1,476,spectral
RSR,0.9725266740272083,FS1_HT1,476,spectral
r,0.31322315536683887,FS1_HT1,476,spectral
r2,0.10257545446436322,FS1_HT1,476,spectral
CCC,0.3092572927765641,FS0_HT0,477,simulated
MAE,0.7326694653709137,FS0_HT0,477,simulated
R2,0.12453822141325673,FS0_HT0,477,simulated
RMSE,0.8735085517249994,FS0_HT0,477,simulated
RMSPE,3.7349448499682323,FS0_HT0,477,simulated
RSR,0.9323708026847687,FS0_HT0,477,simulated
r,0.4367834957073927,FS0_HT0,477,simulated
r2,0.20818820839314633,FS0_HT0,477,simulated
CCC,0.411112657786114,FS0_HT1,477,simulated
MAE,0.6930508723002511,FS0_HT1,477,simulated
R2,0.22737976603869106,FS0_HT1,477,simulated
RMSE,0.8227620827986903,FS0_HT1,477,simulated
RMSPE,3.341861638483239,FS0_HT1,477,simulated
RSR,0.8765420969938068,FS0_HT1,477,simulated
r,0.5435971387430086,FS0_HT1,477,simulated
r2,0.30815608086323176,FS0_HT1,477,simulated
CCC,-0.10449841771946375,FS1_HT0,477,simulated
MAE,0.9238394626402883,FS1_HT0,477,simulated
R2,-0.47290192276509513,FS1_HT0,477,simulated
RMSE,1.1203419809312378,FS1_HT0,477,simulated
RMSPE,4.8434594222802225,FS1_HT0,477,simulated
RSR,1.2007574104472964,FS1_HT0,477,simulated
r,-0.12298929832195897,FS1_HT0,477,simulated
r2,0.05467465656120688,FS1_HT0,477,simulated
CCC,-0.06600063873250447,FS1_HT1,477,simulated
MAE,0.8767654233878114,FS1_HT1,477,simulated
R2,-0.27657860946946666,FS1_HT1,477,simulated
RMSE,1.061506123330204,FS1_HT1,477,simulated
RMSPE,2.8295980217583465,FS1_HT1,477,simulated
RSR,1.1283467260266287,FS1_HT1,477,simulated
r,-0.09459064888138036,FS1_HT1,477,simulated
r2,0.029431670707444645,FS1_HT1,477,simulated
CCC,0.2802170809532235,FS0_HT0,477,spectral
MAE,4.718478964920335,FS0_HT0,477,spectral
R2,0.06876261619878066,FS0_HT0,477,spectral
RMSE,5.999210690939362,FS0_HT0,477,spectral
RMSPE,0.12040125764256278,FS0_HT0,477,spectral
RSR,0.9638467274742684,FS0_HT0,477,spectral
r,0.3469958423477697,FS0_HT0,477,spectral
r2,0.12429344443293618,FS0_HT0,477,spectral
CCC,0.2820165944199107,FS0_HT1,477,spectral
MAE,4.891081298443634,FS0_HT1,477,spectral
R2,0.0024202608490958787,FS0_HT1,477,spectral
RMSE,6.193945854818499,FS0_HT1,477,spectral
RMSPE,0.12330966763373655,FS0_HT1,477,spectral
RSR,0.9960150974823108,FS0_HT1,477,spectral
r,0.33541358567000423,FS0_HT1,477,spectral
r2,0.11437198871892121,FS0_HT1,477,spectral
CCC,0.2574466626874813,FS1_HT0,477,spectral
MAE,4.985488724554005,FS1_HT0,477,spectral
R2,-0.01677919354118258,FS1_HT0,477,spectral
RMSE,6.273093670833497,FS1_HT0,477,spectral
RMSPE,0.12554069280015767,FS1_HT0,477,spectral
RSR,1.0023435586434986,FS1_HT0,477,spectral
r,0.3100432423911438,FS1_HT0,477,spectral
r2,0.11743356688368926,FS1_HT0,477,spectral
CCC,0.2613212116532738,FS1_HT1,477,spectral
MAE,4.793789327674387,FS1_HT1,477,spectral
R2,0.05184473038084299,FS1_HT1,477,spectral
RMSE,6.056111959507905,FS1_HT1,477,spectral
RMSPE,0.1218222928283926,FS1_HT1,477,spectral
RSR,0.9724968965702466,FS1_HT1,477,spectral
r,0.3246547778052926,FS1_HT1,477,spectral
r2,0.11068002213863828,FS1_HT1,477,spectral
CCC,0.27091987927566635,FS0_HT0,478,simulated
MAE,0.7424297929723788,FS0_HT0,478,simulated
R2,0.09487750045952888,FS0_HT0,478,simulated
RMSE,0.9096282438029366,FS0_HT0,478,simulated
RMSPE,2.5220204149792207,FS0_HT0,478,simulated
RSR,0.9451977204293801,FS0_HT0,478,simulated
r,0.3790597102129921,FS0_HT0,478,simulated
r2,0.21847034174124896,FS0_HT0,478,simulated
CCC,0.33718777354349555,FS0_HT1,478,simulated
MAE,0.7587362795534479,FS0_HT1,478,simulated
R2,0.07203689160352209,FS0_HT1,478,simulated
RMSE,0.9198422350436145,FS0_HT1,478,simulated
RMSPE,2.839626418782709,FS0_HT1,478,simulated
RSR,0.9582989063953515,FS0_HT1,478,simulated
r,0.42049384203020024,FS0_HT1,478,simulated
r2,0.22689061860917653,FS0_HT1,478,simulated
CCC,-0.00844411725865828,FS1_HT0,478,simulated
MAE,0.9354126357766803,FS1_HT0,478,simulated
R2,-0.4407863726251689,FS1_HT0,478,simulated
RMSE,1.1360985700690132,FS1_HT0,478,simulated
RMSPE,2.2209821183120977,FS1_HT0,478,simulated
RSR,1.181326605822958,FS1_HT0,478,simulated
r,-0.02839503476226023,FS1_HT0,478,simulated
r2,0.05322655462562649,FS1_HT0,478,simulated
CCC,0.02024246771659415,FS1_HT1,478,simulated
MAE,0.9332046191212727,FS1_HT1,478,simulated
R2,-0.37370449049246324,FS1_HT1,478,simulated
RMSE,1.1264123922696705,FS1_HT1,478,simulated
RMSPE,3.697309878526893,FS1_HT1,478,simulated
RSR,1.1697547552342407,FS1_HT1,478,simulated
r,-0.001613221814574961,FS1_HT1,478,simulated
r2,0.05419429544184866,FS1_HT1,478,simulated
CCC,0.2649434112116534,FS0_HT0,478,spectral
MAE,4.945473093894792,FS0_HT0,478,spectral
R2,0.003657117145990929,FS0_HT0,478,spectral
RMSE,6.257488826888931,FS0_HT0,478,spectral
RMSPE,0.12639792750548876,FS0_HT0,478,spectral
RSR,0.9976404939809477,FS0_HT0,478,spectral
r,0.30812055125352006,FS0_HT0,478,spectral
r2,0.10107268954376544,FS0_HT0,478,spectral
CCC,0.2644675585635562,FS0_HT1,478,spectral
MAE,4.831630237281349,FS0_HT1,478,spectral
R2,0.04900661392786063,FS0_HT1,478,spectral
RMSE,6.0963139488941005,FS0_HT1,478,spectral
RMSPE,0.12301190090215211,FS0_HT1,478,spectral
RSR,0.9741804079159019,FS0_HT1,478,spectral
r,0.32718681296694346,FS0_HT1,478,spectral
r2,0.11223369107687298,FS0_HT1,478,spectral
CCC,0.22869054710426334,FS1_HT0,478,spectral
MAE,4.856774320762332,FS1_HT0,478,spectral
R2,-0.0010557870735054431,FS1_HT0,478,spectral
RMSE,6.238195385941436,FS1_HT0,478,spectral
RMSPE,0.12671029871834252,FS1_HT0,478,spectral
RSR,0.9980605877825377,FS1_HT0,478,spectral
r,0.2842372674875535,FS1_HT0,478,spectral
r2,0.09477348729164403,FS1_HT0,478,spectral
CCC,0.23171770126018848,FS1_HT1,478,spectral
MAE,4.879020984321451,FS1_HT1,478,spectral
R2,0.00526792879807938,FS1_HT1,478,spectral
RMSE,6.231889263617672,FS1_HT1,478,spectral
RMSPE,0.12562454885995902,FS1_HT1,478,spectral
RSR,0.9958899715801188,FS1_HT1,478,spectral
r,0.2858240564525736,FS1_HT1,478,spectral
r2,0.09092433205762032,FS1_HT1,478,spectral
CCC,0.4077198436917289,FS0_HT0,479,simulated
MAE,0.7432839627215483,FS0_HT0,479,simulated
R2,0.14327366192941887,FS0_HT0,479,simulated
RMSE,0.9117229144619321,FS0_HT0,479,simulated
RMSPE,5.215488648029907,FS0_HT0,479,simulated
RSR,0.9144160059122989,FS0_HT0,479,simulated
r,0.5442440692865059,FS0_HT0,479,simulated
r2,0.3411351955374251,FS0_HT0,479,simulated
CCC,0.36913174262105525,FS0_HT1,479,simulated
MAE,0.7468355009044102,FS0_HT1,479,simulated
R2,-0.04796012308182322,FS0_HT1,479,simulated
RMSE,0.9514068806769711,FS0_HT1,479,simulated
RMSPE,3.291700810552597,FS0_HT1,479,simulated
RSR,0.9853205911346009,FS0_HT1,479,simulated
r,0.519680699566737,FS0_HT1,479,simulated
r2,0.33347835813925697,FS0_HT1,479,simulated
CCC,0.009290437257618045,FS1_HT0,479,simulated
MAE,0.9388288656070982,FS1_HT0,479,simulated
R2,-0.3300057749352495,FS1_HT0,479,simulated
RMSE,1.1584755210936881,FS1_HT0,479,simulated
RMSPE,7.0094698087668235,FS1_HT0,479,simulated
RSR,1.1484434493777287,FS1_HT0,479,simulated
r,0.029852652863783097,FS1_HT0,479,simulated
r2,0.02559517226449785,FS1_HT0,479,simulated
CCC,0.005360156690049633,FS1_HT1,479,simulated
MAE,0.9348338041593376,FS1_HT1,479,simulated
R2,-0.29202601879327145,FS1_HT1,479,simulated
RMSE,1.1374100762922141,FS1_HT1,479,simulated
RMSPE,3.976384538691417,FS1_HT1,479,simulated
RSR,1.1337956833279892,FS1_HT1,479,simulated
r,0.021886040963463017,FS1_HT1,479,simulated
r2,0.031974392310308755,FS1_HT1,479,simulated
CCC,0.2603854543803023,FS0_HT0,479,spectral
MAE,4.752113319054894,FS0_HT0,479,spectral
R2,0.05283079591948092,FS0_HT0,479,spectral
RMSE,6.0813737095625005,FS0_HT0,479,spectral
RMSPE,0.12248853144720569,FS0_HT0,479,spectral
RSR,0.9718986725078345,FS0_HT0,479,spectral
r,0.3289693967656825,FS0_HT0,479,spectral
r2,0.1133453815240768,FS0_HT0,479,spectral
CCC,0.25989758644305455,FS0_HT1,479,spectral
MAE,4.778849776160296,FS0_HT1,479,spectral
R2,0.043439550523103665,FS0_HT1,479,spectral
RMSE,6.119555548965758,FS0_HT1,479,spectral
RMSPE,0.12331172667055737,FS0_HT1,479,spectral
RSR,0.977294290261886,FS0_HT1,479,spectral
r,0.3202752138672282,FS0_HT1,479,spectral
r2,0.1059743802582028,FS0_HT1,479,spectral
CCC,0.25972071973202726,FS1_HT0,479,spectral
MAE,4.7702253362822455,FS1_HT0,479,spectral
R2,0.05440113843051979,FS1_HT0,479,spectral
